age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,income,income_score
34,136204,13,0,1902,32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9203476780495867
46,241935,7,7688,0,40,Private,11th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,>50K,0.9203157958772853
48,370119,13,0,2415,50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9201823301148925
43,171087,13,5178,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9200188148384949
61,194804,1,14344,0,40,Private,Preschool,Separated,Transport-moving,Not-in-family,Black,Male,United-States,>50K,0.9198230712823875
55,408537,5,99999,0,37,Private,9th,Divorced,Craft-repair,Unmarried,White,Female,United-States,>50K,0.9197761996136073
57,64960,11,0,1902,45,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.919629475208328
37,270059,10,25236,0,25,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,>50K,0.9195942318687949
41,139126,10,0,1902,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9195540150653435
49,199029,13,0,2415,55,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9192444539559338
32,38158,11,7298,0,70,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.9191191717072335
42,174575,13,5178,0,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9190129929928154
46,326857,14,0,2415,65,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9188187850256552
46,340651,13,0,1977,60,Self-emp-inc,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,>50K,0.9184748216869881
39,198654,15,0,2415,67,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,>50K,0.918406853021602
37,109133,12,0,1977,45,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9182856432268459
40,572751,15,5178,0,40,Private,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,>50K,0.9182072708506896
43,214503,9,0,1887,45,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9180436336152709
58,274363,10,0,1977,50,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9180240011364303
30,46492,13,0,1902,40,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.9178505880509263
50,150876,9,0,1887,55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.9175650734846729
36,189404,13,0,1977,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9174078907050922
43,339814,10,5178,0,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9173557868459427
46,127089,10,5178,0,38,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9173306396498792
64,186376,13,5178,0,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9172000467108739
64,101077,15,0,2444,40,Private,Prof-school,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,>50K,0.9170005989557705
36,35945,4,7298,0,45,Self-emp-not-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.9169943859332633
41,27305,9,7688,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.916966107864444
63,65479,5,7688,0,40,Local-gov,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.9168724775515708
51,123011,13,0,2559,50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9168070584879603
36,186934,13,0,1848,55,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9166797409438919
53,153064,3,7688,0,10,Private,5th-6th,Married-civ-spouse,Exec-managerial,Husband,White,Male,Yugoslavia,>50K,0.9164204840684089
50,102346,13,0,2415,20,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9163460781545923
63,172433,10,0,1887,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.916320063748189
63,39181,16,0,2559,60,Federal-gov,Doctorate,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9162401856498155
46,188273,9,15024,0,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.915760506600351
47,168109,9,15024,0,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.915760506600351
41,239296,14,0,2415,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9157562651877073
41,67339,7,7688,0,40,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K,0.9157510559787783
64,134960,13,15024,0,35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.915557945035305
26,291968,15,0,1977,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9151365146915941
67,257557,4,10566,0,40,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K,0.9150282218527462
59,126668,11,5178,0,50,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9150004869708804
30,315640,16,0,1977,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,China,>50K,0.9149322856261661
30,186932,16,5178,0,75,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9148857521518096
40,219164,14,5178,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K,0.9147880852699339
44,320984,10,5178,0,60,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9147190560884153
37,183800,12,0,1887,40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9146728958821484
44,172479,9,15024,0,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.9145904376229433
44,326232,13,0,2547,50,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,United-States,>50K,0.9145733580403611
49,174426,10,0,1977,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9144355358230704
46,186256,10,0,1902,55,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9144355358230704
58,162970,10,0,1977,60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9144355358230704
51,337195,10,0,1902,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9144355358230704
24,243190,12,8614,0,40,Private,Assoc-acdm,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,United-States,>50K,0.9144310025197535
47,382532,10,0,1887,40,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9143670763239387
74,199136,13,15831,0,8,Self-emp-not-inc,Bachelors,Widowed,Craft-repair,Not-in-family,White,Male,Germany,>50K,0.9142314439594778
73,142426,9,25124,0,20,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,>50K,0.9141647302411685
47,201699,12,5178,0,50,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9141640673539337
34,182274,10,0,1887,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9141420746429821
33,141841,13,5178,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.914020353230988
37,255454,4,7298,0,35,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,Haiti,>50K,0.9138906302056912
51,73670,16,4386,0,52,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9138863732205055
51,175070,12,5178,0,45,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9136553047462054
40,175943,11,0,1977,15,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.9134364031667799
30,167309,13,0,1902,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9131914194706496
49,107597,9,14084,0,30,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,>50K,0.9126081438168435
62,49424,13,5178,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9125368936980137
42,188738,9,0,1977,60,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Italy,>50K,0.912316674584547
42,228320,13,5178,0,45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9119217704641764
53,186303,10,0,1887,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.9118569823104756
49,27898,9,0,1977,55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9117895857414644
37,312232,13,5178,0,40,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.9115946923394853
43,112181,11,0,1902,32,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,>50K,0.9112179167818426
56,116143,13,5178,0,44,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9111468047337948
53,105478,13,0,2415,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9108451780536395
22,54164,9,14084,0,60,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,>50K,0.9104773212869445
44,765214,14,0,2559,40,Private,Masters,Separated,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9102795754325854
30,188362,9,5178,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9102531566133708
70,177906,10,6514,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9102531501232539
40,199900,12,0,1848,55,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9101407071833338
57,69905,9,15024,0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,>50K,0.9100633989985243
49,140782,13,0,2415,3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.909801870626012
23,106957,7,14344,0,40,Private,11th,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,Vietnam,>50K,0.9097170868320503
41,168294,9,5178,0,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9096080774856871
36,33394,13,0,1887,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9095230398601001
46,151107,10,0,1977,60,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K,0.9092212814056565
28,31801,13,0,1887,50,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9089886181248532
27,183627,13,0,1977,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9088027960750652
54,206964,10,0,1977,40,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.908358725997242
71,45741,13,20051,0,30,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9082245095299472
49,176814,13,5178,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9079182717890808
55,208311,14,0,1977,20,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K,0.9078025813509527
54,175339,13,0,2415,40,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9077585421942276
46,459189,10,0,1902,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9075815916350811
59,530099,10,0,1887,55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9075815916350811
41,57924,10,7688,0,50,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.9075234502913627
37,298539,9,0,1902,55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9072354073279092
37,171150,9,0,1887,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9072354073279092
39,329980,13,0,2415,60,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9070759395217761
41,214242,10,0,1902,72,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K,0.9070291061541494
64,163510,14,0,2415,50,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9065636008445553
63,35021,13,0,1977,32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,China,>50K,0.9065594346374807
49,142287,10,0,1902,50,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9065106967348321
56,189975,10,0,1902,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9065106967348321
51,230858,10,0,1977,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9065106967348321
61,229062,10,0,1887,40,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9063676631675106
58,314092,11,0,1887,48,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.90596123783284
53,304504,10,0,1887,45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.90596123783284
39,131288,12,5178,0,48,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9058381616223115
44,68729,10,0,1902,40,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,>50K,0.9057317014892975
83,240150,6,20051,0,50,Self-emp-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.9053353976778556
35,186845,13,5178,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Own-child,White,Male,United-States,>50K,0.9053096507090141
55,184882,11,5178,0,50,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.9053006188931949
26,164488,14,0,1887,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9052819131144666
39,204158,10,5178,0,60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9052798428405647
42,209547,10,5178,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9049003839991511
47,235108,10,5178,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.9048939969229663
46,190115,10,0,1887,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9043912308749187
51,155594,10,0,1887,40,State-gov,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9043912308749187
38,269318,13,5178,0,50,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9043220355734412
67,279980,10,10605,0,10,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.9043148044996792
65,101104,9,9386,0,10,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9040676082374851
57,20953,10,0,1902,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9040517012461856
44,186916,10,0,1887,60,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.9040294815988693
67,224984,9,15831,0,16,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,Germany,>50K,0.9038625002833798
35,105821,9,5178,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.903398657233799
42,173704,10,0,1887,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.9032572807020027
23,442359,9,8614,0,15,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,>50K,0.9031101046084643
41,153078,9,0,1887,70,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,South,>50K,0.9030684121484891
37,188540,9,0,1902,45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9028564317316787
67,148690,14,18481,0,2,Self-emp-not-inc,Masters,Widowed,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.9028414983805108
27,120126,13,0,1887,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9024830469393577
31,473133,14,5178,0,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.902435090969507
61,151369,14,99999,0,30,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9024209897329178
34,277314,12,0,1902,50,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Black,Male,United-States,>50K,0.9021894430062224
42,230438,10,0,1887,40,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K,0.9020644385211429
57,204387,13,0,1977,10,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.901955507967606
